tran_id,TRAN_DATE,user_id,pro_id,amt
AZBAX,2016-11-20,670,1,51012.15957890435
SNAIP,2017-12-01,407,5,169275.19138028225
OKLYO,2016-07-30,221,7,40729.10461956083
NKZMM,2017-03-04,99,2,73516.84726622116
IMUYI,2017-05-28,860,7,68435.97789051778
WVYEW,2017-01-26,289,16,173217.6859754728
QZMQG,2017-11-17,725,8,107244.48083381348
JNTPH,2017-11-12,255,8,72346.07286281609
WZETG,2017-10-02,1016,14,127206.18649071045
FZZMA,2017-05-24,1178,14,63784.14729957342
EULSZ,2017-10-20,1445,1,132340.27059271716
WTZUV,2017-08-13,293,2,140287.85244418026
PNNTH,2016-11-21,1414,8,120114.54262491148
KISEC,2017-04-15,256,11,80568.52445315261
XQHBB,2017-06-19,954,7,49376.87370928574
MMJKQ,2017-05-26,1333,7,111936.50632651677
THWVS,2017-06-10,632,16,26821.502372000607
UBSQJ,2017-07-30,619,12,47601.58363455409
UZOUL,2017-08-09,608,3,150493.2489680088
NLULO,2017-08-06,934,10,61374.436025702606
RFZQE,2017-02-25,1345,8,154188.20589112167
YIZTE,2016-09-06,475,6,37724.44864860787
LFTUP,2016-08-02,1228,2,119513.04685358393
YTTQS,2017-11-14,1419,10,89959.91560046448
ZSVGC,2016-10-30,1422,12,87387.19061143088
CJMAX,2016-11-28,308,4,120731.26170406194
RZDWM,2017-05-31,1109,7,16434.256278789206
MCFEI,2017-09-08,600,2,34579.69227555886
DQELL,2017-09-15,588,13,171435.28338218498
XQRPU,2017-09-10,887,15,49418.27907325529
JIHKU,2016-09-21,455,16,35955.62299070068
AOYFL,2017-01-03,397,5,29281.896943712505
LXTKQ,2017-05-09,964,4,35548.10343679302
GSNOJ,2017-03-13,1434,14,190835.7947514853
UYGKF,2016-12-03,637,12,72382.06909899028
TRPKJ,2017-01-29,1126,5,77599.19355511841
HYCHJ,2017-10-01,1014,15,3457.0470040196756
TCGED,2017-07-31,1214,14,47566.50388612618
ACNCZ,2017-10-20,439,8,74936.90183138027
ABFWD,2017-10-19,148,3,138687.98862882858
VOBVE,2016-07-16,1015,14,129704.70675103196
MCZTR,2016-09-12,1359,14,70236.4358151457
ACCGK,2017-02-12,234,1,93937.59126144998
MMRAR,2017-12-01,1435,3,141804.88290044252
WIVOS,2017-02-17,1247,1,115333.52269441492
PZNIT,2016-10-05,352,6,142935.60344164853
XHAYJ,2016-09-05,787,1,107755.79416717525
OBBWG,2017-04-09,363,5,155185.68987264505
ADHKM,2017-04-17,106,8,80349.24132666175
ZLPDU,2016-12-30,929,2,10728.751794471837
WTWCQ,2017-03-20,1046,9,27861.31104062255
AUCKE,2017-02-15,146,12,84028.30820208011
VANGR,2016-10-31,1366,11,39545.36314152604
XBBAD,2017-02-09,1014,4,80655.05059298407
JKKUN,2017-02-08,17,12,17017.361544352272
TTJGC,2016-12-26,296,7,172798.3825612304
NCYET,2017-10-06,795,12,74168.46603919535
HCJOP,2016-08-10,423,2,132511.7525827689
DJKSS,2017-08-25,1418,10,64348.68135398153
KLFQB,2017-02-02,878,8,11620.971823503878
RNKXP,2017-07-12,1020,7,134679.77258273994
PFWKZ,2016-07-16,101,2,16974.189495137383
BCIVM,2017-10-17,599,13,154640.7544681447
NUACN,2017-03-08,488,14,83710.57735867104
JMVBM,2016-09-21,1239,5,59657.445639423415
IVULT,2017-03-28,666,4,105959.87624906866
GBCNX,2017-03-31,177,2,13741.1445063073
YZEAF,2017-03-05,901,7,39549.49191758026
QVXMC,2017-02-15,1046,3,198442.07955798076
HMHLV,2017-07-11,1486,15,47613.1288196866
FNRIH,2017-11-02,428,12,26748.626243348794
NZTIO,2017-02-18,850,3,97310.58590614767
WHWWQ,2017-08-06,1231,15,51085.90667568274
BUKJC,2017-10-15,239,2,59571.73808388152
VFKWL,2016-11-02,166,10,188070.46708814712
XTOZF,2017-04-13,975,1,12420.88091187743
QGPYV,2016-07-12,1050,5,53437.01115956279
USGYP,2016-08-27,414,12,113307.59431733926
YNHKO,2017-02-18,959,8,90677.66494769162
LNDMF,2017-10-19,543,5,189109.03142228487
PMQAO,2017-11-10,866,4,172418.19101830866
YPZAU,2017-05-18,419,1,199428.09942602154
WNUYH,2017-07-17,23,12,57839.12297647622
SIJVP,2017-01-11,628,2,108177.41493364246
RKEJG,2016-10-11,413,2,178386.6262238119
ODIOX,2017-06-14,375,7,121687.94231872786
NSIST,2016-09-21,928,3,170116.60230932984
SMWUU,2017-07-22,549,5,60618.41600771449
MJRMG,2017-04-23,1116,14,56401.207584474025
YPLIJ,2017-08-07,1063,5,150421.46722043998
FEFAB,2017-01-26,1016,11,117702.99782860672
TIYZL,2016-08-03,737,2,191101.21382155837
IIGBA,2016-12-19,1389,12,26102.244165930344
YTPEF,2017-03-27,938,15,197554.57830667708
TYJRA,2016-11-15,1379,7,37546.38501933119
IKBHY,2017-05-31,978,8,27140.508870523372
VXMRM,2017-03-27,58,13,47933.48236281558
YHVBQ,2017-10-12,1069,8,134781.8871873518
TPYIM,2017-06-08,744,15,10824.8067832043
RQQUX,2017-03-10,1459,6,106705.46236367455
ZRGTN,2016-09-15,608,14,169611.5747936568
EVPCO,2017-07-11,325,1,155972.5169530174
BTXBT,2016-09-21,657,15,99256.15798878601
CLXVE,2016-08-14,463,11,87366.59401066229
GQMSU,2017-03-11,1284,8,185636.34045275478
NQUXQ,2017-05-12,167,14,21512.626705470804
WPJIS,2017-12-24,910,11,947.2234862118789
GDBHY,2017-01-25,629,13,67369.71185976813
RACQN,2016-12-17,412,11,84978.75140166921
NOICU,2016-07-09,363,11,12717.294113974398
GZULY,2017-12-12,779,16,120018.04815337702
THBLI,2017-07-15,386,4,110101.48291577304
LXBRV,2017-06-26,16,7,92928.27689335246
MOIOY,2016-09-03,18,6,121581.47289804627
WBRFR,2017-11-01,803,8,101573.06503828344
HUYZF,2017-03-18,865,14,144194.2771039383
DLFDT,2017-02-07,539,5,50050.32607945672
YCFGU,2016-11-29,1408,16,68396.43657798776
FZPCT,2017-09-25,946,9,39597.08261173673
PLSIU,2016-09-24,69,13,133364.79738226515
ZBXYF,2017-10-09,474,1,139571.4037859786
JKZRZ,2016-10-01,1161,16,11038.925924516763
YGVHU,2017-08-10,654,14,86206.9986333617
CDZRF,2017-08-15,1052,3,164443.39546360765
MTWDK,2017-07-05,1222,15,146140.88898096554
JXMZW,2016-07-08,1435,13,92691.86058100876
DFLBA,2016-10-31,1135,8,101017.12321256762
DVNYN,2017-07-21,42,4,73863.23158846181
TDEWU,2017-04-27,415,4,82537.13776945877
WLVQV,2016-12-29,570,9,30203.138660188422
GAIMW,2016-09-10,1463,3,30608.45254437021
VYDKI,2017-11-09,941,2,39379.92766041751
QOFGP,2017-05-24,1096,4,131911.77474749464
QBQIX,2017-12-30,1332,10,79178.3159244591
SCZNC,2016-12-23,1068,14,131269.91310854795
JRCZE,2017-05-18,108,14,91487.25469905765
AWTOC,2017-08-30,618,11,181369.50256347976
TVKAT,2016-08-11,405,1,166131.29083892147
BKIHQ,2017-05-27,268,12,44762.07852499217
VMVDY,2017-09-13,1059,6,179414.11281524706
LNPSQ,2016-10-21,915,2,162293.57097085068
RFMFB,2017-09-08,879,12,96289.28237540799
TNFDX,2016-12-06,416,12,177040.89448618615
UQENE,2017-10-10,1139,8,199367.82903068332
GQZPV,2017-01-14,291,2,85785.50572417154
WIACX,2016-09-15,105,8,2670.1790798841384
GNDDW,2017-05-13,156,16,91005.3018695868
STSHX,2017-07-20,522,11,106573.51330587309
OEEAT,2017-04-07,35,2,17162.888627752593
UXIJD,2017-09-12,1316,11,74986.06980437477
ACKEC,2017-09-13,1292,15,25738.522613510573
HRJQD,2017-04-13,291,9,23163.4636064757
UPCAP,2017-01-08,46,8,172812.2301937452
WCREE,2016-12-02,597,2,85482.6395313619
YRVQI,2017-07-01,753,4,80691.01814573085
RXAUE,2017-10-04,628,3,104043.03037212527
XRRPY,2017-03-18,1171,9,70903.31914516646
JGSAB,2016-09-21,238,2,168288.0241512038
WKLHN,2017-02-06,1145,2,103850.29217034647
IXHKP,2016-09-03,284,3,100808.48028046844
HFCXB,2016-11-30,307,1,172226.293902095
XKAGL,2017-03-14,71,14,106511.18678875198
XITZT,2017-10-29,812,9,167874.10999415378
XXHLB,2017-05-30,325,7,131494.7905821679
NKYVA,2016-08-01,1412,6,73395.17817024754
INENQ,2017-10-30,337,8,178882.7846886449
OOIIM,2016-07-06,1380,12,47640.91123285863
SFSWK,2017-08-06,1350,8,100398.4188434918
EQCSZ,2017-06-01,1328,4,184653.4708637038
RACYS,2017-11-24,213,16,195216.57689096028
FLYFS,2017-04-29,707,10,177062.65315540205
EPQRM,2017-06-24,264,15,48871.14315481829
ZBEWA,2017-07-13,1342,8,65424.65846137151
ESFZJ,2016-11-23,279,5,195123.6782892398
SHTXN,2017-07-11,1295,13,12336.855607140351
YPZML,2017-08-16,300,2,72366.1332561916
XFYJI,2017-03-02,949,15,167477.4870357287
RRLDD,2017-11-29,1154,14,199199.8761539288
PTVMT,2016-11-18,324,7,181270.90770008083
MQIMP,2017-09-23,1070,3,139187.97494396928
EPQDQ,2017-04-28,1002,15,110641.64229305722
DBFME,2017-03-10,1126,7,16799.19071161289
NJJLB,2016-10-30,891,3,190531.68666157167
SLOOU,2017-12-24,708,10,114873.4369461619
OPQGB,2017-04-10,876,1,81670.7981102357
GEVYI,2016-12-16,180,10,103718.14679577114
JYFGM,2016-11-24,226,1,26682.294925913386
WAEQT,2017-01-16,967,12,20482.123932552044
DZSFA,2016-09-21,1124,2,147791.4949057051
CLOOL,2017-08-24,1165,1,29625.55863687608
YGFLJ,2016-09-12,936,2,50794.85452093162
WPIJL,2017-06-27,1214,10,74677.35079066151
HXWNF,2017-02-01,1491,11,21738.419289375786
ALEGC,2017-03-23,1216,9,117727.27756965648
AFCUX,2017-08-01,603,13,55050.86294235972
YDCNU,2017-07-05,1430,8,63662.60884601449
RLHBW,2017-07-31,157,4,6784.906014913239
FPIXJ,2017-07-27,731,15,175145.88406270844
QXZLW,2017-01-23,46,3,180136.51588367316
PNTHS,2017-01-31,1011,11,190018.33182538202
BRQTD,2017-05-15,113,8,163485.83228635325
UTOMV,2017-09-18,219,15,14044.841191048274
BYBGG,2017-12-23,1422,2,66537.62452741372
HCRBR,2016-07-22,980,15,4660.40086456645
EJUEA,2017-05-18,1,9,58146.3409191578
DKJOP,2016-08-07,1484,1,25736.60595625682
TAIRX,2016-07-12,1400,2,69019.47732162061
OAANI,2017-10-18,1491,10,199201.3788010547
YXSKF,2016-07-11,153,7,180587.85714850007
VREMT,2017-02-02,1475,2,106976.96272451151
EMGYB,2017-12-13,1090,13,82076.60406163409
IKXQK,2017-12-24,1346,7,60427.00266999024
TWUDI,2016-12-30,1249,9,54475.327450417724
LGGMU,2016-08-05,1019,7,23864.081670189873
NYEHN,2017-10-08,726,9,966.8764174183053
RVOSY,2016-08-09,1245,5,140424.09905835983
INZPQ,2016-12-02,618,7,190611.11901001583
RMYTR,2017-06-30,896,6,187530.4852604008
LPQBL,2016-09-26,615,8,163503.68634742056
ZISDB,2017-08-12,552,1,189338.6280742522
MGJAX,2017-05-01,378,2,147654.76082244725
GOFUM,2016-08-22,715,11,46893.7500753871
REAVP,2017-11-29,1307,1,149447.4470537315
IIXWM,2016-10-10,990,3,136770.26270785416
IVBEQ,2017-12-09,1291,3,191971.99510672785
KGIDK,2016-08-03,1224,2,41528.47159408122
VVQCO,2017-06-30,1146,4,167839.5947264499
KMEJK,2016-07-03,1110,13,180145.98450979567
GVXUI,2017-04-26,508,7,32459.892471045925
KSVEM,2017-09-28,391,4,9241.94422285034
IKNHS,2017-11-26,662,5,18477.733745427937
IMNXY,2016-08-08,1048,11,32353.89951605747
XPKQF,2016-07-31,1006,13,68631.03929330647
LDTVM,2017-08-08,439,2,181967.2439401238
NURGG,2017-07-18,434,6,157774.6735356013
RBVVA,2017-02-13,1116,15,32589.627929960785
KMZEI,2017-07-11,357,2,23976.42951668426
FQWPZ,2017-08-22,88,3,190476.4222209277
HWBUT,2016-10-31,796,4,141850.15931620373
ZHAJU,2016-12-08,807,12,28089.945095573366
VEOYO,2016-07-30,284,10,34348.02370630425
HILWZ,2017-09-25,1307,9,2491.2841306862665
FEVFO,2017-11-27,416,2,73535.94606807083
LJFLT,2016-08-23,1297,11,77757.78749955888
GWWBF,2016-08-11,818,3,130110.9612018605
GIJXE,2017-07-15,920,13,198456.75294883683
EJZIA,2017-08-27,1031,6,105044.78982796075
LNZUK,2017-07-11,871,13,106095.22820121457
QKAYC,2016-09-06,1037,5,160623.20531483772
OCMYT,2017-07-13,42,5,87517.78840574343
APYZP,2016-11-27,176,7,150342.83960420956
TMZHT,2016-09-25,452,1,177284.87527126758
FYSSL,2017-07-26,702,7,82255.54371679551
KLNWA,2017-05-13,588,8,196573.97081549675
MJJGM,2016-09-01,1116,12,57797.56675668335
VGSFF,2017-09-17,695,2,181356.64570266905
CEJCP,2016-10-17,1120,10,94306.26217156084
ORGFJ,2016-09-07,729,7,196320.05644569217
JWJZE,2017-06-22,763,11,171061.57151346156
JSYYG,2016-10-10,1463,16,191658.50419365033
YXDTO,2017-08-29,1134,7,167008.27014263687
IDTER,2016-11-08,616,6,908.7500906876045
MDXMX,2017-02-18,91,15,74884.48242226287
RBKRF,2017-01-07,1236,16,95845.49567870527
KSFFY,2017-10-05,959,1,122150.972144989
BRXED,2017-08-09,295,14,65108.403710119324
ODKNI,2016-08-19,243,4,110661.5595890593
NGMJN,2017-02-05,999,13,79830.1967098046
NGKBS,2016-09-23,764,5,184195.44348313284
EBQGR,2016-10-07,934,1,129255.5474720472
PILKG,2016-11-04,812,7,167667.45294821466
VANOG,2017-01-06,592,4,73128.13536458882
KGDBG,2016-12-09,1252,14,131109.0645272276
ITRTN,2017-04-29,809,1,105893.71254978566
FIOFF,2017-11-30,1292,15,169074.50598771818
KAUZA,2017-08-18,270,7,183131.2073507839
CFPQJ,2016-07-23,698,15,80287.78646292827
XSZEQ,2017-09-05,209,12,170668.16258744037
GSVNY,2017-09-10,1066,6,79097.305886018
UQYBB,2016-09-24,448,8,45509.736578417345
ZXXNA,2017-01-04,689,14,111261.74063239167
WVSZO,2017-08-05,398,9,79009.12857717299
BZKHB,2017-10-29,845,16,144786.93655976004
AFGGH,2017-07-01,552,5,189065.1309523105
DPEUL,2017-04-13,101,1,122686.7455146283
LANVT,2017-10-27,281,1,95894.12380392278
BFIVV,2017-03-15,1159,5,20719.322783607484
RYOEO,2017-07-21,1452,14,53215.23977405316
OAOPY,2017-04-21,230,7,140341.18333216244
XJEAX,2017-04-02,1120,7,158336.8298188646
VQUTM,2017-01-16,99,6,142683.53042596957
EOMOT,2016-10-19,571,4,174478.12078050306
KPEAO,2016-10-24,945,14,73007.0380022815
XNHNL,2017-12-30,373,15,68797.74311755033
MLENP,2016-07-01,689,14,31094.555955296775
VXCSF,2017-11-04,618,11,192449.92340464276
IZGIK,2016-07-08,1333,14,105172.13604534858
WZHPR,2016-11-14,5,1,99572.01458788487
AXPTJ,2016-07-12,266,12,84566.77261198516
CNPHG,2016-07-03,608,7,95745.832068875
YDMSI,2016-10-13,1155,6,19984.947270328958
ULNJW,2016-10-22,364,15,39872.112825298056
VDUTO,2016-07-28,476,7,178731.51960718568
LVSRR,2017-10-29,550,11,159932.65532245752
ITLFW,2016-11-29,1055,10,124911.66019684519
CNMZR,2016-12-20,406,7,165963.74038475892
WJEOC,2016-07-11,94,1,179865.8293333578
KONVU,2017-08-18,1048,14,144455.61868825555
HUDGO,2017-07-05,447,14,92956.21148265553
KASYT,2017-08-20,992,8,157511.58709583222
XRPFE,2017-02-26,1126,7,155157.97853990758
BTXAL,2017-12-24,579,12,35851.41883293317
FHAFV,2017-11-28,508,10,159384.97420984524
OACCA,2017-07-13,311,14,121771.27481387273
UCGGP,2017-12-18,167,1,103759.8594257753
KKYQF,2017-09-12,1368,5,98890.5839329538
BNIOT,2016-10-23,1251,2,167395.3246554384
RLDPK,2017-07-03,195,3,96902.60317267581
VPAUU,2016-12-29,1494,16,96879.64888254934
ODXJJ,2017-06-10,1236,13,184028.2560672678
INBHH,2017-02-27,1006,4,193481.3239323153
CIDAX,2017-12-07,1198,4,81687.64054647186
WAFRT,2017-05-25,267,8,177320.19575462284
XJPTL,2017-07-23,843,11,93051.54444940189
BYTPZ,2017-10-09,533,16,107627.70807331863
IOXFO,2016-11-01,124,12,62795.98329224702
LWNFC,2017-05-24,1157,16,21107.192296655765
SPQSX,2017-07-01,585,11,77667.03244989048
NXARK,2016-09-25,1102,1,81364.61164127609
RWQYO,2016-10-29,1254,5,142264.0927029631
VJOZE,2016-10-18,105,4,6207.4485561463225
RYLCR,2017-09-27,584,13,56627.481264158865
LWMIZ,2017-12-22,944,3,137258.00816049118
ZDLZD,2016-12-15,592,12,102043.99035724651
CHDSY,2017-06-16,756,2,188025.27890515642
KJBSS,2017-10-13,17,5,123212.8191635227
GFRXF,2017-10-17,808,6,90249.89609555487
PYJEL,2017-08-14,1413,13,188240.9381879116
FNTKN,2017-05-26,1464,8,166614.39024546766
SDFLD,2017-02-23,421,11,187982.14254399735
AJBCU,2017-09-19,623,10,8816.585351526208
NDTCB,2016-09-23,218,4,151239.70227300454
YOYFX,2016-11-10,1246,7,72595.19015235765
DTYKB,2016-12-22,436,3,83854.76754433631
XPOTX,2017-02-12,1409,2,151562.72759416566
CAQVU,2017-08-25,1057,11,100150.23885692412
PFUKP,2016-08-31,475,2,90381.2626438408
ZGCUW,2017-05-08,443,11,107768.52268885334
HLSYW,2016-07-02,154,11,170680.25141933144
HVLRH,2016-09-25,322,14,94795.24320225681
GAVUR,2017-04-19,1468,6,95267.85880106263
YNOWG,2017-06-14,382,11,7925.837076656306
LJIJE,2017-04-26,142,9,82855.76030528947
KVIIV,2017-01-02,947,2,80675.80159666493
ZHYYP,2017-09-25,273,8,109120.24003916673
RTUDM,2017-04-12,13,15,6828.352083376088
LMOHB,2016-11-24,561,1,178052.1330151007
UUWNX,2016-09-30,1323,7,141516.7906040148
HDBON,2017-09-26,259,16,69761.65295711512
PVOMV,2017-08-16,1451,11,48607.97246603816
DKCCI,2016-11-24,916,5,127361.59181665345
TRFOA,2016-10-02,1432,3,122642.55914958735
KOKMQ,2017-01-30,843,14,131279.4496534357
MWYXD,2017-10-14,745,3,157925.50193941192
MRTAR,2017-07-21,1469,7,104359.40089572073
DEESS,2017-05-24,722,10,50628.60983039881
LKJAX,2017-10-01,397,13,88365.32544404594
UBQKF,2016-09-30,541,6,153512.21147832298
EZDWV,2016-10-26,1266,9,185991.95374925045
BAYFZ,2017-04-07,500,4,99196.54701190384
PMKPM,2017-08-22,922,10,171927.5433484162
AVMGE,2016-11-19,57,9,161603.50424563434
LZMSX,2016-08-27,1409,14,187893.57306000104
YPTXM,2017-06-29,715,15,131411.23860817796
VETAD,2017-04-30,1172,8,163800.6605544695
WMDOF,2017-06-06,1308,13,123517.539533003
EKYVM,2016-09-10,952,1,81502.28522930818
QHYPS,2016-12-23,1429,4,66670.68901651929
STDQX,2016-10-01,777,1,161535.73489080407
PYQVP,2016-10-24,716,16,128841.19184129688
WIKOE,2017-07-21,1239,6,97542.29604940052
JBNVB,2017-12-09,1402,10,181202.70467647762
EOVYD,2017-02-10,231,6,162388.53113584695
KUMCA,2016-07-29,783,11,84331.46596104224
UWLVZ,2016-09-06,829,10,15137.643146437264
STFNY,2017-04-05,779,13,118525.33337773026
TKHPQ,2016-07-19,516,15,33933.56100153282
QOYTL,2016-07-08,371,12,99978.92403976947
EYLNK,2017-06-18,1038,11,33562.72527843205
BINTO,2017-02-21,1204,2,198330.49225788147
RPMPZ,2016-12-07,1082,9,129330.16138036728
UALES,2016-08-20,98,6,30922.967951024028
EZZAE,2017-12-13,1207,4,190582.6940162344
IJEHR,2017-05-14,1051,13,180434.02747999248
RLCRY,2017-01-21,91,3,134782.56013644984
EBFSZ,2017-12-18,785,15,90497.54535757295
FEVVC,2016-08-27,1123,15,132635.47385557336
IRSQT,2017-05-18,707,2,84185.93443530102
SWDQY,2017-02-10,168,5,68294.07062705282
CEINT,2016-12-29,1327,11,143980.51240942333
GBEVK,2017-06-29,383,6,177744.5223810623
BMKLB,2016-08-21,905,6,68154.19201437656
GLNIL,2017-02-03,116,5,174540.51831898757
PDKAG,2017-12-20,192,14,95884.81622884398
FNFXO,2017-06-22,1185,1,139079.7227127815
CRUOL,2017-08-24,1061,12,14544.229447507507
MZAME,2016-10-14,1388,5,11916.786651222134
EIVKY,2016-12-17,672,15,123174.4458052529
PROVO,2017-01-14,701,16,136720.3457066393
WXJXJ,2016-08-25,701,8,15886.710317883046
UCNMZ,2017-08-09,162,1,170684.9789439386
GSSTK,2016-07-30,650,4,5411.462722465998
BLERW,2017-01-25,707,1,178579.62815613422
UJHGX,2016-12-09,45,7,86945.63030280179
HMDEB,2017-06-07,273,7,738.4536965583832
PTTLA,2017-08-10,1440,5,2229.2237825370266
VSJHL,2016-07-28,1399,4,171247.5363858524
CSLGK,2017-03-25,890,6,31246.473772654303
WGDSN,2017-07-26,1028,16,10577.471383820703
ZWHYU,2016-12-22,367,15,131579.80330679606
KIJBX,2017-11-14,1120,13,97375.75711913146
QRBVB,2017-07-26,216,6,128766.43659395215
FCZTM,2017-07-05,746,2,30782.752548122484
NWFBG,2017-01-29,1236,4,84885.31717053303
MHLBH,2017-08-18,447,7,56227.16508484456
GKPNT,2017-09-22,943,3,144216.27446700176
MERTJ,2016-11-10,920,13,52613.445565248316
VOPOO,2017-03-28,571,16,143735.3358295349
LGLPT,2017-11-28,435,16,17679.983717044557
NYJEH,2017-03-30,1030,9,159661.01782975436
QFXHP,2017-11-19,666,8,57777.24879154826
EJJXR,2017-03-29,848,3,108365.3939363257
CBWSD,2017-10-22,1438,1,167080.61742187338
JJIFY,2017-12-02,1126,10,19838.55862424373
WQAXE,2017-09-02,151,15,153681.43487313847
EYTIG,2016-12-03,670,13,53820.70283710863
DRNXD,2016-08-30,473,13,173165.4916628954
AQCIX,2017-04-30,327,14,147053.37581092757
WWNWF,2016-11-15,107,5,8468.980604349596
ZSGPX,2017-05-23,996,13,16474.131995947428
DCTJI,2017-08-20,191,14,98390.01704158701
NGJED,2017-12-27,1002,12,156357.26184685397
QOBJK,2017-03-20,711,12,171043.31577812927
IFOLL,2017-03-23,1117,12,194262.55239716033
GALBC,2017-03-06,930,4,141722.98140313997
IHGDH,2017-06-27,1237,11,74046.85314545096
WTDPM,2017-11-13,62,12,32950.12445282144
MWSEB,2016-07-18,625,12,28146.686510230178
PTHHQ,2017-06-08,1177,2,67701.82752347595
OUKWV,2016-07-06,1237,4,86406.39160020504
